Gene stable ID	RefSeq mRNA ID
ENSMUSG00000104062	
ENSMUSG00000104062	
ENSMUSG00000104062	
ENSMUSG00000103231	
ENSMUSG00000102318	
ENSMUSG00000103074	
ENSMUSG00000102965	
ENSMUSG00000104289	
ENSMUSG00000104289	
ENSMUSG00000104289	
ENSMUSG00000102730	
ENSMUSG00000102529	
ENSMUSG00000103589	
ENSMUSG00000103589	
ENSMUSG00000103589	
ENSMUSG00000102396	
ENSMUSG00000104247	
ENSMUSG00000104255	
ENSMUSG00000102598	
ENSMUSG00000102402	
ENSMUSG00000104228	
ENSMUSG00000103029	
ENSMUSG00000103029	
ENSMUSG00000103029	
ENSMUSG00000102239	
ENSMUSG00000103153	
ENSMUSG00000103086	
ENSMUSG00000103327	
ENSMUSG00000104500	
ENSMUSG00000104500	
ENSMUSG00000104500	
ENSMUSG00000103236	
ENSMUSG00000102911	
ENSMUSG00000103008	
ENSMUSG00000103058	
ENSMUSG00000093868	
ENSMUSG00000093868	NM_001160137
ENSMUSG00000102350	
ENSMUSG00000102350	
ENSMUSG00000102350	
ENSMUSG00000103977	
ENSMUSG00000103977	
ENSMUSG00000103977	
ENSMUSG00000102643	
ENSMUSG00000103064	
ENSMUSG00000103372	
ENSMUSG00000102354	
ENSMUSG00000102906	
ENSMUSG00000103813	
ENSMUSG00000103813	
ENSMUSG00000103813	
ENSMUSG00000104412	
ENSMUSG00000104321	
ENSMUSG00000103892	
ENSMUSG00000103969	
ENSMUSG00000102339	
ENSMUSG00000102977	
ENSMUSG00000102977	
ENSMUSG00000102977	
ENSMUSG00000102547	
ENSMUSG00000103675	
ENSMUSG00000103842	
ENSMUSG00000104024	
ENSMUSG00000103462	
ENSMUSG00000103462	
ENSMUSG00000103462	
ENSMUSG00000101467	
ENSMUSG00000101260	
ENSMUSG00000101105	
ENSMUSG00000099346	
ENSMUSG00000101513	
ENSMUSG00000101513	
ENSMUSG00000101513	
ENSMUSG00000101809	
ENSMUSG00000099841	
ENSMUSG00000101971	
ENSMUSG00000101839	
ENSMUSG00000102010	
ENSMUSG00000101149	
ENSMUSG00000101743	
ENSMUSG00000101743	
ENSMUSG00000101743	
ENSMUSG00000101311	
ENSMUSG00000100803	
ENSMUSG00000100873	
ENSMUSG00000101692	
ENSMUSG00000100464	
ENSMUSG00000102015	
ENSMUSG00000101198	
ENSMUSG00000101198	
ENSMUSG00000101198	
ENSMUSG00000099955	
ENSMUSG00000099873	
ENSMUSG00000101920	
ENSMUSG00000101920	
ENSMUSG00000101920	
ENSMUSG00000099430	
ENSMUSG00000100099	
ENSMUSG00000100495	
ENSMUSG00000100413	
ENSMUSG00000100570	
ENSMUSG00000100570	
ENSMUSG00000100570	
ENSMUSG00000101863	
ENSMUSG00000099727	
ENSMUSG00000099791	
ENSMUSG00000101473	
ENSMUSG00000101753	
ENSMUSG00000099537	
ENSMUSG00000099537	
ENSMUSG00000099537	
ENSMUSG00000101669	
ENSMUSG00000099862	
ENSMUSG00000101908	
ENSMUSG00000100473	
ENSMUSG00000101192	
ENSMUSG00000101192	
ENSMUSG00000101192	
ENSMUSG00000101607	
ENSMUSG00000101418	
ENSMUSG00000099431	
ENSMUSG00000101837	
ENSMUSG00000100233	
ENSMUSG00000100859	
ENSMUSG00000100859	
ENSMUSG00000099653	
ENSMUSG00000100875	
ENSMUSG00000100875	
ENSMUSG00000100117	
ENSMUSG00000101305	
ENSMUSG00000099650	
ENSMUSG00000099650	
ENSMUSG00000101560	
ENSMUSG00000101560	
ENSMUSG00000101954	
ENSMUSG00000096538	
ENSMUSG00000099348	
ENSMUSG00000099380	
ENSMUSG00000099380	
ENSMUSG00000099380	
ENSMUSG00000101412	
ENSMUSG00000101412	
ENSMUSG00000101412	
ENSMUSG00000099817	
ENSMUSG00000099880	
ENSMUSG00000101642	
ENSMUSG00000101642	
ENSMUSG00000101719	
ENSMUSG00000100896	
ENSMUSG00000099347	
ENSMUSG00000101379	
ENSMUSG00000100565	
ENSMUSG00000100565	
ENSMUSG00000101489	
ENSMUSG00000100038	
ENSMUSG00000100415	
ENSMUSG00000100415	
ENSMUSG00000100415	
ENSMUSG00000101775	
ENSMUSG00000101775	
ENSMUSG00000101775	
ENSMUSG00000095192	
ENSMUSG00000095192	
ENSMUSG00000100311	
ENSMUSG00000100311	
ENSMUSG00000094232	
ENSMUSG00000094232	
ENSMUSG00000099990	
ENSMUSG00000099990	
ENSMUSG00000101527	
ENSMUSG00000096698	
ENSMUSG00000096698	
ENSMUSG00000099855	
ENSMUSG00000099855	
ENSMUSG00000094623	
ENSMUSG00000100928	
ENSMUSG00000100928	
ENSMUSG00000100928	
ENSMUSG00000101667	
ENSMUSG00000093918	NM_001270513
ENSMUSG00000093918	
ENSMUSG00000099455	
ENSMUSG00000094511	NM_001270514
ENSMUSG00000094511	
ENSMUSG00000101141	
ENSMUSG00000093987	NM_001270515
ENSMUSG00000093987	
ENSMUSG00000100285	
ENSMUSG00000095948	
ENSMUSG00000095948	NM_001270516
ENSMUSG00000095948	
ENSMUSG00000100960	
ENSMUSG00000099970	
ENSMUSG00000099660	
ENSMUSG00000096520	NM_001270512
ENSMUSG00000096520	
ENSMUSG00000101016	
ENSMUSG00000100360	
ENSMUSG00000099838	
ENSMUSG00000100132	
ENSMUSG00000101030	
ENSMUSG00000100641	
ENSMUSG00000101145	
ENSMUSG00000100656	
ENSMUSG00000100082	
ENSMUSG00000101712	
ENSMUSG00000101558	
ENSMUSG00000100753	
ENSMUSG00000101499	
ENSMUSG00000101108	
ENSMUSG00000100300	
ENSMUSG00000100683	
ENSMUSG00000099514	
ENSMUSG00000100446	
ENSMUSG00000102680	
ENSMUSG00000100984	
ENSMUSG00000100137	
ENSMUSG00000100958	
ENSMUSG00000099575	
ENSMUSG00000100597	
ENSMUSG00000099410	
ENSMUSG00000093927	
ENSMUSG00000093927	
ENSMUSG00000100792	
ENSMUSG00000099766	
ENSMUSG00000099726	
ENSMUSG00000101576	
ENSMUSG00000102115	
ENSMUSG00000102102	
ENSMUSG00000100292	
ENSMUSG00000101081	
ENSMUSG00000099815	
ENSMUSG00000118404	
ENSMUSG00000101525	
ENSMUSG00000095148	
ENSMUSG00000095148	
ENSMUSG00000101707	
ENSMUSG00000100275	
ENSMUSG00000100472	
ENSMUSG00000101055	
ENSMUSG00000096686	
ENSMUSG00000096686	
ENSMUSG00000099505	
ENSMUSG00000100161	
ENSMUSG00000102039	
ENSMUSG00000101479	
ENSMUSG00000100939	
ENSMUSG00000100262	
ENSMUSG00000100453	
ENSMUSG00000100858	
ENSMUSG00000099965	
ENSMUSG00000100948	
ENSMUSG00000118447	
ENSMUSG00000100961	
ENSMUSG00000100806	
ENSMUSG00000101521	
ENSMUSG00000094081	
ENSMUSG00000094081	NM_001101623
ENSMUSG00000101181	
ENSMUSG00000100645	
ENSMUSG00000100124	
ENSMUSG00000101956	
ENSMUSG00000101351	
ENSMUSG00000100412	
ENSMUSG00000102026	
ENSMUSG00000099800	
ENSMUSG00000099861	
ENSMUSG00000095324	
ENSMUSG00000095324	
ENSMUSG00000101616	
ENSMUSG00000100258	
ENSMUSG00000101229	
ENSMUSG00000101456	
ENSMUSG00000100421	
ENSMUSG00000100421	
ENSMUSG00000103618	
ENSMUSG00000101928	NM_001378622
ENSMUSG00000100239	
ENSMUSG00000100460	
ENSMUSG00000101331	
ENSMUSG00000101366	
ENSMUSG00000101142	
ENSMUSG00000100047	
ENSMUSG00000101858	
ENSMUSG00000100933	
ENSMUSG00000100804	
ENSMUSG00000101672	
ENSMUSG00000099929	
ENSMUSG00000099939	
ENSMUSG00000100491	
ENSMUSG00000099566	
ENSMUSG00000101053	NM_001373905
ENSMUSG00000101053	NM_001373906
ENSMUSG00000101053	NM_001373907
ENSMUSG00000101053	NM_001373908
ENSMUSG00000101053	NM_001373910
ENSMUSG00000101053	NM_001373911
ENSMUSG00000101053	NM_001373916
ENSMUSG00000101053	NM_001373922
ENSMUSG00000101053	NM_001373924
ENSMUSG00000101053	NM_001373925
ENSMUSG00000101053	NM_001373928
ENSMUSG00000101053	NM_001373935
ENSMUSG00000101053	NM_001373933
ENSMUSG00000101053	NM_001373936
ENSMUSG00000101053	NM_001017394
ENSMUSG00000101732	
ENSMUSG00000101056	
ENSMUSG00000099904	
ENSMUSG00000099523	
ENSMUSG00000100542	
ENSMUSG00000099956	
ENSMUSG00000101095	
ENSMUSG00000100463	
ENSMUSG00000101977	
ENSMUSG00000100661	
ENSMUSG00000100571	
ENSMUSG00000100049	
ENSMUSG00000100477	
ENSMUSG00000100800	
ENSMUSG00000099439	
ENSMUSG00000095032	
ENSMUSG00000095032	
ENSMUSG00000099372	
ENSMUSG00000101699	
ENSMUSG00000095242	
ENSMUSG00000095242	
ENSMUSG00000100742	
ENSMUSG00000100730	
ENSMUSG00000100567	
ENSMUSG00000094838	
ENSMUSG00000094838	
ENSMUSG00000101319	
ENSMUSG00000101789	
ENSMUSG00000100015	
ENSMUSG00000099572	
ENSMUSG00000101690	
ENSMUSG00000101842	
ENSMUSG00000101871	
ENSMUSG00000100919	
ENSMUSG00000101123	
ENSMUSG00000101276	
ENSMUSG00000100368	
ENSMUSG00000103330	
ENSMUSG00000104505	
ENSMUSG00000104505	
ENSMUSG00000104505	
ENSMUSG00000104468	
ENSMUSG00000102251	
ENSMUSG00000102251	
ENSMUSG00000102251	
ENSMUSG00000102366	
ENSMUSG00000103909	
ENSMUSG00000102835	
ENSMUSG00000102835	
ENSMUSG00000102835	
ENSMUSG00000103943	
ENSMUSG00000103943	
ENSMUSG00000103943	
ENSMUSG00000102624	
ENSMUSG00000102138	
ENSMUSG00000102138	
ENSMUSG00000102582	
ENSMUSG00000102582	
ENSMUSG00000103666	
ENSMUSG00000104207	
ENSMUSG00000102392	
ENSMUSG00000102392	
ENSMUSG00000102392	
ENSMUSG00000095172	
ENSMUSG00000095172	NM_001199331
ENSMUSG00000102754	
ENSMUSG00000103167	
ENSMUSG00000102387	
ENSMUSG00000102208	
ENSMUSG00000102265	
ENSMUSG00000104490	
ENSMUSG00000103112	
ENSMUSG00000103234	
ENSMUSG00000102288	
ENSMUSG00000103417	
ENSMUSG00000094829	
ENSMUSG00000094829	
ENSMUSG00000102867	
ENSMUSG00000102968	
ENSMUSG00000102968	
ENSMUSG00000103796	
ENSMUSG00000102552	
ENSMUSG00000104426	
ENSMUSG00000102304	
ENSMUSG00000102195	
ENSMUSG00000102195	
ENSMUSG00000102195	
ENSMUSG00000104506	
ENSMUSG00000104506	
ENSMUSG00002074919	
ENSMUSG00000102913	
ENSMUSG00000103664	
ENSMUSG00000103664	
ENSMUSG00000103005	
ENSMUSG00000103752	
ENSMUSG00000103752	
ENSMUSG00000102551	
ENSMUSG00000102255	
ENSMUSG00000103365	
ENSMUSG00000103829	
ENSMUSG00000103829	
ENSMUSG00000103829	
ENSMUSG00000103023	
ENSMUSG00000103689	
ENSMUSG00000094294	NM_001160128
ENSMUSG00000094294	NM_001384234
ENSMUSG00000094294	
ENSMUSG00000093848	
ENSMUSG00000093848	NM_001160141
ENSMUSG00000102429	
ENSMUSG00000102429	
ENSMUSG00000102429	
ENSMUSG00000102849	
ENSMUSG00000102513	
ENSMUSG00000102966	
ENSMUSG00000104425	
ENSMUSG00000104425	
ENSMUSG00000104425	
ENSMUSG00000102146	
ENSMUSG00000102159	
ENSMUSG00000102506	
ENSMUSG00000102826	
ENSMUSG00000101796	
ENSMUSG00000101492	
ENSMUSG00000100968	
ENSMUSG00000053211	
ENSMUSG00000053211	NM_009570
ENSMUSG00000069053	NM_001357043
ENSMUSG00000069053	
ENSMUSG00000101036	
ENSMUSG00000101107	
ENSMUSG00000101666	
ENSMUSG00000056673	
ENSMUSG00000056673	NM_011419
ENSMUSG00000056673	
ENSMUSG00000056673	
ENSMUSG00000056673	
ENSMUSG00000056673	
ENSMUSG00000056673	
ENSMUSG00000056673	
ENSMUSG00000056673	
ENSMUSG00000075874	
ENSMUSG00002076920	
ENSMUSG00000069049	NM_012011
ENSMUSG00000069049	NM_001357094
ENSMUSG00000069049	
ENSMUSG00000069049	
ENSMUSG00000069049	
ENSMUSG00000069049	
ENSMUSG00000069049	
ENSMUSG00000099876	
ENSMUSG00000068457	
ENSMUSG00000068457	
ENSMUSG00000068457	NM_001419827
ENSMUSG00000068457	NM_001419826
ENSMUSG00000068457	NM_009484
ENSMUSG00000068457	NM_001326682
ENSMUSG00000068457	NM_001326683
ENSMUSG00000068457	
ENSMUSG00000068457	
ENSMUSG00000068457	
ENSMUSG00000068457	
ENSMUSG00000068457	
ENSMUSG00000068457	
ENSMUSG00000068457	
ENSMUSG00000069045	NM_012008
ENSMUSG00000069045	
ENSMUSG00000069045	
ENSMUSG00000069045	
ENSMUSG00000101059	
ENSMUSG00000099809	
ENSMUSG00000069044	NM_148943
ENSMUSG00000077793	
ENSMUSG00000100842	
ENSMUSG00000101947	
ENSMUSG00000100619	
ENSMUSG00000100877	
ENSMUSG00000100576	
ENSMUSG00000100326	
ENSMUSG00000100356	
ENSMUSG00000101443	
ENSMUSG00000000103	
ENSMUSG00000000103	NM_009571
ENSMUSG00000099614	
ENSMUSG00000099973	
ENSMUSG00000099888	
ENSMUSG00000100445	
ENSMUSG00000102072	
ENSMUSG00000101290	
ENSMUSG00000100103	
ENSMUSG00002075837	
ENSMUSG00000102120	
ENSMUSG00000099445	
ENSMUSG00000094881	NM_001177569
ENSMUSG00000099748	
ENSMUSG00000069036	NM_011564
ENSMUSG00000101064	
ENSMUSG00000095573	NM_001113395
ENSMUSG00000101114	
ENSMUSG00000102053	NM_001270518
ENSMUSG00000100700	
ENSMUSG00000101066	
ENSMUSG00000094658	NM_001166384
ENSMUSG00000094658	NM_011253
ENSMUSG00000095852	NM_001270510
ENSMUSG00000095852	
ENSMUSG00000095852	
ENSMUSG00000100145	
ENSMUSG00000099405	
ENSMUSG00000091987	NM_001270511
ENSMUSG00000091987	
ENSMUSG00000099728	
ENSMUSG00000101106	
ENSMUSG00000121282	
ENSMUSG00000121282	
ENSMUSG00000121282	
ENSMUSG00000121282	
ENSMUSG00000121282	
ENSMUSG00000121282	
ENSMUSG00000121282	
ENSMUSG00000101786	
ENSMUSG00000121285	
ENSMUSG00000121285	
ENSMUSG00000121285	
ENSMUSG00000121285	
ENSMUSG00000121285	
ENSMUSG00000121285	
ENSMUSG00000121285	
ENSMUSG00000121285	
ENSMUSG00000101444	
ENSMUSG00000121289	
ENSMUSG00000121289	
ENSMUSG00000121289	
ENSMUSG00000121289	
ENSMUSG00000121289	
ENSMUSG00000121289	
ENSMUSG00000121289	
ENSMUSG00000121289	
ENSMUSG00000121289	
ENSMUSG00000100898	
ENSMUSG00000121290	
ENSMUSG00000121290	
ENSMUSG00000121290	
ENSMUSG00000121290	
ENSMUSG00000121290	
ENSMUSG00000121290	
ENSMUSG00000121290	
ENSMUSG00000121290	
ENSMUSG00000121290	
ENSMUSG00000102129	
ENSMUSG00000121291	
ENSMUSG00000121291	
ENSMUSG00000121291	
ENSMUSG00000121291	
ENSMUSG00000121291	
ENSMUSG00000121291	
ENSMUSG00000121291	
ENSMUSG00000121291	
ENSMUSG00000121291	
ENSMUSG00000121291	
ENSMUSG00000100379	
ENSMUSG00000121292	
ENSMUSG00000121292	
ENSMUSG00000121292	
ENSMUSG00000121292	
ENSMUSG00000121292	
ENSMUSG00000121292	
ENSMUSG00000121292	
ENSMUSG00000121292	
ENSMUSG00000121292	
ENSMUSG00000121292	
ENSMUSG00000121292	
ENSMUSG00000099685	
ENSMUSG00000121293	
ENSMUSG00000121293	
ENSMUSG00000121293	
ENSMUSG00000121293	
ENSMUSG00000121293	
ENSMUSG00000121293	
ENSMUSG00000121293	
ENSMUSG00000121293	
ENSMUSG00000121293	
ENSMUSG00000121293	
ENSMUSG00000121293	
ENSMUSG00000100559	
ENSMUSG00000121320	
ENSMUSG00000101326	
ENSMUSG00000121321	
ENSMUSG00000121321	
ENSMUSG00000100322	
ENSMUSG00000121323	
ENSMUSG00000121323	
ENSMUSG00000100165	
ENSMUSG00000121324	
ENSMUSG00000101177	
ENSMUSG00000121327	
ENSMUSG00000121327	
ENSMUSG00000121327	
ENSMUSG00000121327	
ENSMUSG00000121327	
ENSMUSG00000121327	
ENSMUSG00000121327	
ENSMUSG00000100988	
ENSMUSG00000121328	
ENSMUSG00000121328	
ENSMUSG00000121328	
ENSMUSG00000121328	
ENSMUSG00000121328	
ENSMUSG00000121328	
ENSMUSG00000121328	
ENSMUSG00000121328	
ENSMUSG00000121328	
ENSMUSG00000101032	
ENSMUSG00000121329	
ENSMUSG00000121329	
ENSMUSG00000121329	
ENSMUSG00000121329	
ENSMUSG00000121329	
ENSMUSG00000121329	
ENSMUSG00000121329	
ENSMUSG00000101202	
ENSMUSG00000121330	
ENSMUSG00000121330	
ENSMUSG00000121330	
ENSMUSG00000121330	
ENSMUSG00000121330	
ENSMUSG00000121330	
ENSMUSG00000121330	
ENSMUSG00000121330	
ENSMUSG00000099570	
ENSMUSG00000121332	
ENSMUSG00000121332	
ENSMUSG00000121332	
ENSMUSG00000121332	
ENSMUSG00000121332	
ENSMUSG00000121332	
ENSMUSG00000121332	
ENSMUSG00000101686	
ENSMUSG00000121333	
ENSMUSG00000121333	
ENSMUSG00000121333	
ENSMUSG00000121333	
ENSMUSG00000121333	
ENSMUSG00000121333	
ENSMUSG00000121333	
ENSMUSG00000101164	
ENSMUSG00000121334	
ENSMUSG00000121334	
ENSMUSG00000121334	
ENSMUSG00000121334	
ENSMUSG00000121334	
ENSMUSG00000121334	
ENSMUSG00000121334	
ENSMUSG00000118461	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000121343	
ENSMUSG00000102088	
ENSMUSG00000121459	
ENSMUSG00000099684	
ENSMUSG00000121460	
ENSMUSG00000100312	
ENSMUSG00000121461	
ENSMUSG00000091749	
ENSMUSG00000121462	
ENSMUSG00000121462	
ENSMUSG00000102170	
ENSMUSG00000095365	NM_028970
ENSMUSG00000102421	
ENSMUSG00000104032	
ENSMUSG00000102400	
ENSMUSG00000102520	
ENSMUSG00000102520	
ENSMUSG00000102726	
ENSMUSG00000102739	
ENSMUSG00000094325	
ENSMUSG00000094325	NM_001103152
ENSMUSG00000103757	
ENSMUSG00000103994	
ENSMUSG00000095267	NM_009220
ENSMUSG00000095267	
ENSMUSG00000103917	
ENSMUSG00000104439	
ENSMUSG00000104446	
ENSMUSG00000103514	
ENSMUSG00000102150	
ENSMUSG00000103782	
ENSMUSG00000104050	
ENSMUSG00000102264	
ENSMUSG00000121531	
ENSMUSG00000094161	
ENSMUSG00000096819	
ENSMUSG00000095879	
ENSMUSG00000121532	
ENSMUSG00000104510	
ENSMUSG00000095520	
ENSMUSG00000095520	NM_001199332
ENSMUSG00000103602	
ENSMUSG00000102586	
ENSMUSG00000102586	
ENSMUSG00000102586	
ENSMUSG00000121533	
ENSMUSG00000094135	NM_001293057
ENSMUSG00000103361	
ENSMUSG00000104267	
ENSMUSG00000103352	
ENSMUSG00000102335	
ENSMUSG00000102335	
ENSMUSG00000103474	
ENSMUSG00000103468	NM_001373893
ENSMUSG00000093903	
ENSMUSG00000093903	NM_001372533
ENSMUSG00000103176	
ENSMUSG00000104522	
ENSMUSG00000104522	
ENSMUSG00000102177	
ENSMUSG00000102177	
ENSMUSG00000102177	
ENSMUSG00000102346	
ENSMUSG00000102346	
ENSMUSG00000102174	
ENSMUSG00000102583	
ENSMUSG00000104048	
ENSMUSG00000104404	
ENSMUSG00000102799	
ENSMUSG00000102613	
ENSMUSG00000103524	
ENSMUSG00000121535	
ENSMUSG00000121536	
ENSMUSG00000121537	
ENSMUSG00000100564	
ENSMUSG00000101215	
ENSMUSG00000100206	
ENSMUSG00000100765	
ENSMUSG00000100765	
ENSMUSG00000101475	
ENSMUSG00000099713	
ENSMUSG00000099831	
ENSMUSG00000101868	
ENSMUSG00000100914	
ENSMUSG00000100914	
ENSMUSG00000121538	
ENSMUSG00000121539	
ENSMUSG00000121540	
ENSMUSG00000121541	
ENSMUSG00000095807	
ENSMUSG00000101317	
ENSMUSG00000101317	
ENSMUSG00000101244	
ENSMUSG00000101244	
ENSMUSG00000100085	
ENSMUSG00000101424	
ENSMUSG00000101424	
ENSMUSG00000100264	
ENSMUSG00000100715	
ENSMUSG00000100715	
ENSMUSG00000100582	
ENSMUSG00000099551	
ENSMUSG00000099551	
ENSMUSG00000096347	
ENSMUSG00000101531	
ENSMUSG00000101531	
ENSMUSG00000100425	
ENSMUSG00000100425	
ENSMUSG00000101005	
ENSMUSG00000101300	
ENSMUSG00000101300	
ENSMUSG00000101426	
ENSMUSG00000121543	
ENSMUSG00000121544	
ENSMUSG00000121545	
ENSMUSG00000121546	
ENSMUSG00000121547	
ENSMUSG00000121548	
ENSMUSG00000121549	
ENSMUSG00000121550	
ENSMUSG00000121551	
ENSMUSG00000121552	
ENSMUSG00000121553	
ENSMUSG00000121554	
ENSMUSG00000121555	
ENSMUSG00000100501	
ENSMUSG00000100083	
ENSMUSG00000100083	
ENSMUSG00000101991	
ENSMUSG00000100076	
ENSMUSG00000121557	
ENSMUSG00000121556	
ENSMUSG00000101100	
ENSMUSG00000101100	
ENSMUSG00000101744	
ENSMUSG00000101744	
ENSMUSG00000099978	
ENSMUSG00000101150	
ENSMUSG00000099595	
ENSMUSG00000100539	
ENSMUSG00000100073	
ENSMUSG00000100223	
ENSMUSG00000100772	
ENSMUSG00000101782	
ENSMUSG00000101782	
ENSMUSG00000101155	
ENSMUSG00000101155	
ENSMUSG00000101155	
ENSMUSG00000101155	NM_201530
ENSMUSG00000100295	
ENSMUSG00000100578	
ENSMUSG00000101245	
ENSMUSG00000101245	
ENSMUSG00000121313	
ENSMUSG00000100456	
ENSMUSG00000096122	NM_001373904
ENSMUSG00000096122	NM_001017393
ENSMUSG00000101943	
ENSMUSG00000121314	
ENSMUSG00000100724	
ENSMUSG00000099388	
ENSMUSG00000099388	
ENSMUSG00000101399	
ENSMUSG00000101350	
ENSMUSG00000101350	
ENSMUSG00000100614	
ENSMUSG00000100614	
ENSMUSG00000121558	
ENSMUSG00000121559	
ENSMUSG00000121560	
ENSMUSG00000121561	
ENSMUSG00000121562	
ENSMUSG00000121563	
ENSMUSG00000121564	
ENSMUSG00000121565	
ENSMUSG00000121566	
ENSMUSG00000121567	
ENSMUSG00000100278	
ENSMUSG00000100278	
ENSMUSG00000100692	
ENSMUSG00000094052	
ENSMUSG00000094052	
ENSMUSG00000099530	
ENSMUSG00000099948	
ENSMUSG00000104442	
ENSMUSG00000101440	
ENSMUSG00000101440	
ENSMUSG00000103871	
ENSMUSG00000104356	
ENSMUSG00000103802	
ENSMUSG00000104472	
ENSMUSG00000103347	
ENSMUSG00000104407	
ENSMUSG00000104407	
ENSMUSG00000102290	
ENSMUSG00000103612	
ENSMUSG00000102580	
ENSMUSG00000102273	
ENSMUSG00000102273	
ENSMUSG00000102294	
ENSMUSG00000103190	
ENSMUSG00000103190	
ENSMUSG00000100231	
ENSMUSG00000100231	
ENSMUSG00000101469	
ENSMUSG00000095508	
ENSMUSG00000095508	
ENSMUSG00000095606	NM_001373885
ENSMUSG00000095606	
ENSMUSG00000094570	NM_001373881
ENSMUSG00000100488	
ENSMUSG00000099621	
ENSMUSG00000095867	NM_001373903
ENSMUSG00000095867	NM_001160136
ENSMUSG00000100784	
ENSMUSG00000101044	
ENSMUSG00000099670	
ENSMUSG00000099636	
ENSMUSG00000099636	
ENSMUSG00000094746	
ENSMUSG00000094746	
ENSMUSG00000100494	
ENSMUSG00000101118	
ENSMUSG00000101748	
ENSMUSG00000100064	
ENSMUSG00000095793	
ENSMUSG00000095793	
ENSMUSG00000100299	
ENSMUSG00000101127	
ENSMUSG00000096650	
ENSMUSG00000102058	
ENSMUSG00000102058	
ENSMUSG00000102058	
ENSMUSG00000100034	
ENSMUSG00000099589	
ENSMUSG00000101713	
ENSMUSG00000101713	
ENSMUSG00000099531	
ENSMUSG00000100008	
ENSMUSG00000101134	
ENSMUSG00000100537	
ENSMUSG00000100537	
ENSMUSG00000094660	NM_001378412
ENSMUSG00000094660	
ENSMUSG00000101052	
ENSMUSG00000100881	
ENSMUSG00000101160	
ENSMUSG00000101160	
ENSMUSG00000099840	
ENSMUSG00000099840	
ENSMUSG00000099840	
ENSMUSG00000100951	
ENSMUSG00000101068	
ENSMUSG00000101405	
ENSMUSG00000099633	
ENSMUSG00000099633	
ENSMUSG00000100232	
ENSMUSG00000100232	
ENSMUSG00000100232	
ENSMUSG00000100485	NM_001378759
ENSMUSG00000100485	
ENSMUSG00000101484	
ENSMUSG00000100587	
ENSMUSG00000099828	
ENSMUSG00000101158	
ENSMUSG00000101158	
ENSMUSG00000101286	
ENSMUSG00000101286	
ENSMUSG00000100316	
ENSMUSG00000101284	
ENSMUSG00000100651	
ENSMUSG00000101933	
ENSMUSG00000101933	
ENSMUSG00000100647	
ENSMUSG00000100647	
ENSMUSG00000100647	
ENSMUSG00000099894	
ENSMUSG00000099894	
ENSMUSG00000100125	
ENSMUSG00000100915	
ENSMUSG00000100915	
ENSMUSG00000100915	
ENSMUSG00000096769	
ENSMUSG00000094616	
ENSMUSG00000100653	
ENSMUSG00000094647	
ENSMUSG00000094647	
ENSMUSG00000099646	
ENSMUSG00000099535	
ENSMUSG00000101285	
ENSMUSG00000101285	
ENSMUSG00000094821	
ENSMUSG00000094821	
ENSMUSG00000095979	
ENSMUSG00000095979	
ENSMUSG00000101339	
ENSMUSG00000099731	
ENSMUSG00000096902	
ENSMUSG00000096902	
ENSMUSG00000101533	
ENSMUSG00000101533	
ENSMUSG00000102045	
ENSMUSG00000100407	
ENSMUSG00000100407	
ENSMUSG00000095153	
ENSMUSG00000117541	
ENSMUSG00000095153	
ENSMUSG00000118362	
ENSMUSG00000100946	
ENSMUSG00000118362	
ENSMUSG00000101851	
ENSMUSG00000047161	NM_199055
ENSMUSG00000047161	NM_001364992
ENSMUSG00000099541	
ENSMUSG00000047161	
ENSMUSG00000099541	
ENSMUSG00000058064	
ENSMUSG00000099573	
ENSMUSG00000089454	
ENSMUSG00000102104	
ENSMUSG00000043223	
ENSMUSG00002076444	
ENSMUSG00000117532	
ENSMUSG00002076050	
ENSMUSG00000063628	
ENSMUSG00000100055	
ENSMUSG00000100055	
ENSMUSG00000101929	
ENSMUSG00000101929	
ENSMUSG00000101929	
ENSMUSG00000100708	
ENSMUSG00000100708	
ENSMUSG00000101353	
ENSMUSG00000101353	
ENSMUSG00000100726	
ENSMUSG00000100726	
ENSMUSG00000101200	
ENSMUSG00000099903	
ENSMUSG00000099903	
ENSMUSG00000024304	NM_007664
ENSMUSG00000024304	
ENSMUSG00000024304	
ENSMUSG00000085575	
ENSMUSG00000086095	
ENSMUSG00000100972	
ENSMUSG00000086095	
ENSMUSG00000086095	
ENSMUSG00000100972	
ENSMUSG00000086095	
ENSMUSG00000102019	
ENSMUSG00000086095	
ENSMUSG00000101465	
ENSMUSG00000082608	
ENSMUSG00000101465	
ENSMUSG00000087170	
ENSMUSG00000087170	
ENSMUSG00000087170	
ENSMUSG00000087170	
ENSMUSG00000095578	
ENSMUSG00000077305	
ENSMUSG00002076623	
ENSMUSG00000095578	
ENSMUSG00000117615	
ENSMUSG00000117491	
